Code,Title,id
NGG.MA.AA,Construction of scrotum,5299
NGG.MK.AA,Repair of scrotum,5300
NGG.ML.AA,Reconstruction of scrotum with rotational or pedicle flaps,5301
NGL,Interventions on testis,5302
NGL.AD.AA,Biopsy of testis,5303
NGL.AD.AE,Percutaneous biopsy of testis,5304
NGL.BA.BE,Nuclear imaging study of the testis,5305
NGL.BA.BJ,Ultrasound of testis,5306
NGL.DB.AE,Injection into testis,5307
NGL.FA.AA,Incision of testis and tunica vaginalis,5308
NGL.GA.AA,Destruction of testicular lesion,5309
NGL.JB.AA,Drainage of testis,5310
NGL.JB.AE,Percutaneous aspiration of testes,5311
NGL.JD.AA,Removal of internal device or foreign body from testis,5312
NGL.JI.AA,Local excision of lesion of testis,5313
NGL.JJ.AA,Partial orchidectomy,5314
NGL.JK.AA,Orchidectomy,5315
NGL.JK.AB,Laparoscopic orchidectomy,5316
NGL.JL.AA,Radical orchidectomy,5317
NGL.LA.AE,Ligation of patent processus vaginalis,5318
NGL.LC.AA,Orchiopexy,5319
NGL.LC.AB,Laparoscopic orchiopexy,5320
NGL.MK.AA,Repair of testis,5321
NGL.ML.AA,Testicular graft,5322
NGM,Interventions on penis,5323
NGM.AD.AA,Biopsy of penis,5324
NGM.AD.AE,Percutaneous biopsy of penis,5325
NGM.BA.BJ,Ultrasound of penis,5326
NGM.DN.AA,Insertion of penile prosthesis,5327
NGM.DP.AH,Fitting of external penile prosthesis,5328
NGM.FA.AA,Incision of penis,5329
NGM.FC.AA,Release of penis,5330
NGM.GA.AA,Destruction of lesion of penis,5331
NGM.GA.AE,Percutaneous destruction of lesion of penis,5332
NGM.GA.BJ,Extracorporeal shockwave lithotripsy of penis,5333
NGM.JA.AC,Irrigation of penis,5334
NGM.JB.AA,Drainage of penis,5335
NGM.JB.AE,Percutaneous drainage of penis,5336
NGM.JD.AA,Removal of internal device or foreign body from penis,5337
NGM.JD.AH,Removal of internal device or foreign body from penis without incision,5338
NGM.JG.AA,Debridement of penis,5339
NGM.JI.AA,Local excision of lesion of penis,5340
NGM.JJ.AA,Partial excision of penis,5341
NGM.JK.AA,Total excision of penis,5342
NGM.JN.AA,Amputation of penis,5343
NGM.KA.AA,Replacement of internal penile prosthesis,5344
NGM.LB.AA,Reattachment of amputated penis,5345
NGM.LI.AA,Revascularisation of penis,5346
NGM.LI.AE,Corpus cavernosum shunt,5347
NGM.LL.AA,Reduction of penis,5348
NGM.MA.AA,Construction of penis,5349
NGM.MK.AA,Repair of penis,5350
NGM.ML.AA,Reconstruction of penis,5351
NGM.PD.AH,Stretching of foreskin,5352
NGM.SO.AH,Removal of external penile prosthesis,5353
NGN.AE.AH,"Examination of male genital system, not elsewhere classified",5354
NGN.BA.BA,"X-ray of male genital organs, not elsewhere classified",5355
NGN.BA.BJ,"Ultrasound of male genital system, not elsewhere classified",5356
NMA,Interventions on female genital system,5357
NMA,Interventions on ovary,5358
NMA.AD.AA,Biopsy of ovary,5359
NMA.AD.AB,Laparoscopic biopsy of ovary,5360
NMA.AD.AE,Percutaneous biopsy of ovary,5361
NMA.FA.AA,Incision of ovary,5362
NMA.FA.AB,Laparoscopic incision of ovary,5363
NMA.FC.AA,Release of ovary,5364
NMA.FC.AB,Laparoscopic release of ovary,5365
NMA.GA.AA,Destruction of ovary,5366
NMA.GA.AB,Laparoscopic destruction of ovary,5367
NMA,Drainage interventions on ovary,5368
NMA.JB.AA,Open drainage of ovary,5369
NMA.JB.AB,Laparoscopic drainage of ovary,5370
NMA.JB.AC,Transvaginal drainage of ovary,5371
NMA.JB.AE,Percutaneous drainage of ovary,5372
NMA.JH.AB,Transabdominal oocyte retrieval,5373
NMA.JH.AC,Transvaginal oocyte retrieval,5374
NMA.JI.AA,Local excision of lesion of ovary,5375
NMA.JI.AB,Laparoscopic local excision of lesion of ovary,5376
NMA.JJ.AA,Partial excision of ovary,5377
NMA.JJ.AB,Laparoscopic partial excision of ovary,5378
NMA,Total excision interventions on ovary,5379
NMA.JK.AA,Oophorectomy,5380
NMA.JK.AB,Laparoscopic oophorectomy,5381
NMA.JK.AC,Vaginal oophorectomy,5382
NMA.JK.AI,Laparoscopically assisted vaginal oophorectomy,5383
NMA.KD.AA,Transplantation of ovary,5384
NMA.LC.AA,Oophoropexy,5385
NMA.LC.AB,Laparoscopic oophoropexy,5386
NMA.LD.AA,Repositioning of ovary,5387
NMA.LD.AB,Laparoscopic repositioning of ovary,5388
NMA.MK.AA,Repair of ovary,5389
NMA.MK.AB,Laparoscopic repair of ovary,5390
NMA.ML.AA,Oophoroplasty,5391
NMA.ML.AB,Laparoscopic oophoroplasty,5392
NMC,Interventions on fallopian tube,5393
NMC.AD.AA,Biopsy of fallopian tube,5394
NMC.AD.AB,Laparoscopic biopsy of fallopian tube,5395
NMC.BA.BA,X-ray of fallopian tubes,5396
NMC.DH.AB,Fallopian tube reproductive transfer procedures,5397
NMC.DN.AD,Implantation of device into fallopian tube,5398
NMC.FA.AA,Salpingotomy,5399
NMC.FA.AB,Laparoscopic salpingotomy,5400
NMC.FC.AA,Release of fallopian tube,5401
NMC.FC.AB,Laparoscopic release of fallopian tube,5402
NMC.GA.AA,Destruction of lesion of fallopian tube,5403
NMC.GA.AB,Laparoscopic destruction of lesion of fallopian tube,5404
NMC.GA.AD,Hysteroscopic destruction of lesion of fallopian tube,5405
NMC.JB.AA,Drainage of fallopian tube,5406
NMC.JB.AB,Laparoscopic drainage of fallopian tube,5407
NMC.JD.AA,Removal of internal device or foreign body from fallopian tube,5408
NMC.JD.AB,Laparoscopic removal of internal device or foreign body from fallopian tube,5409
NMC.JI.AA,Local excision of lesion of fallopian tube,5410
NMC.JI.AB,Laparoscopic local excision of lesion of fallopian tube,5411
NMC.JJ.AA,Partial salpingectomy,5412
NMC.JJ.AB,Laparoscopic partial salpingectomy,5413
NMC.JK.AA,Total salpingectomy,5414
NMC.JK.AB,Laparoscopic total salpingectomy,5415
NMC.LA.AA,Occlusion of fallopian tubes,5416
NMC.LA.AB,Laparoscopic occlusion of fallopian tubes,5417
NMC.LA.AD,Hysteroscopic occlusion of fallopian tubes,5418
NMC.LC.AA,Salpingopexy,5419
NMC.LC.AB,Laparoscopic salpingopexy,5420
NMC.LD.AA,Reduction of torsion of fallopian tube,5421
NMC.LD.AB,Laparoscopic reduction of torsion of fallopian tube,5422
NMC.LG.AA,Dilatation of fallopian tube,5423
NMC.LG.AB,Laparoscopic dilatation of fallopian tube,5424
NMC.MK.AA,Repair of fallopian tube,5425
NMC.MK.AB,Laparoscopic repair of fallopian tube,5426
NMC.ML.AA,Salpingoplasty,5427
NMC.ML.AB,Laparoscopic salpingoplasty,5428
NME,Interventions on uterus,5429
NME,Biopsy interventions on uterus,5430
NME.AD.AA,Biopsy of uterus,5431
NME.AD.AB,Laparoscopic biopsy of uterus,5432
NME.AD.AC,Transvaginal biopsy of uterus,5433
NME.AD.AD,Hysteroscopic biopsy of uterus,5434
NME.AE.AC,Digital examination of uterus,5435
NME.AE.AD,Hysteroscopy,5436
NME.AI.AH,Monitoring of delivery,5437
NME.BA.BA,X-ray of uterus,5438
NME.BA.BB,Gas contrast hysterosalpingogram,5439
NME.DB.AC,Termination of pregnancy by oral medication,5440
NME.DH.AC,Uterine reproductive transfer procedures,5441
NME.DK.AC,Tamponade of uterus,5442
NME.DL.AC,Insertion of device into uterus,5443
NME.FA.AA,Hysterotomy,5444
NME.FA.AB,Laparoscopic hysterotomy,5445
NME.FC.AA,Release of uterus,5446
NME.FC.AC,Transvaginal release of uterus,5447
NME.FC.AD,Hysteroscopic release of uterus,5448
NME,Destructive interventions on uterus,5449
NME.GA.AA,Destruction of uterus and supporting structures,5450
NME.GA.AB,Laparoscopic destruction of lesion or tissue of uterus,5451
NME.GA.AC,Paracervical uterine denervation,5452
NME.GA.AD,Endometrial ablation,5453
NME.GA.BA,Destruction of lesion or tissue of uterus by radiotherapy,5454
NME,Drainage interventions on uterus,5455
NME.JB.AA,Drainage of uterus and surrounding structures,5456
NME.JB.AB,Laparoscopic drainage of uterus and surrounding structures,5457
NME.JB.AC,Suction curettage of uterus,5458
NME.JB.AD,Hysteroscopic drainage of uterus and surrounding structures,5459
NME.JB.AF,Percutaneous drainage of uterus and surrounding structures,5460
NME,Removal and extraction interventions on uterus,5461
NME.JD.AA,Removal of internal device or foreign body from uterus,5462
NME.JD.AB,Laparoscopic removal of internal device or foreign body from uterus,5463
NME.JD.AC,Transvaginal removal of internal device or foreign body from uterus,5464
NME.JD.AD,Hysteroscopic removal of internal device or foreign body from uterus,5465
NME.JE.AA,Termination of pregnancy by hysterotomy,5466
NME.JE.AC,Dilatation and curettage of uterus,5467
NME.JF.AA,Delivery by caesarean section,5468
NME.JF.AC,Vaginal delivery,5469
NME,Local excision interventions on uterus,5470
NME.JI.AA,Local excision of lesion of uterus,5471
NME.JI.AB,Laparoscopic local excision of lesion of uterus,5472
NME.JI.AC,Transvaginal local excision of lesion of uterus,5473
NME.JI.AD,Hysteroscopic local excision of lesion of uterus,5474
NME,Partial excision interventions on uterus,5475
NME.JJ.AA,Partial excision of uterus,5476
NME.JJ.AB,Laparoscopic supracervical hysterectomy,5477
NME.JJ.AC,Partial vaginal hysterectomy,5478
NME.JJ.AD,Hysteroscopic partial excision of uterus,5479
NME.JJ.AI,Laparoscopically assisted supracervical hysterectomy,5480
NME,Total excision interventions on uterus,5481
NME.JK.AA,"Total abdominal hysterectomy, not elsewhere classified",5482
NME.JK.AB,Laparoscopic total abdominal hysterectomy,5483
NME.JK.AC,Total vaginal hysterectomy,5484
NME.JK.AI,Laparoscopically assisted vaginal hysterectomy,5485
NME,Extended excision interventions on uterus,5486
NME.JL.AA,Radical abdominal hysterectomy,5487
NME.JL.AB,Laparoscopic radical abdominal hysterectomy,5488
NME.JL.AC,Radical vaginal hysterectomy,5489
NME.JL.AI,Laparoscopically assisted radical vaginal hysterectomy,5490
NME.KA.AC,Transvaginal replacement of internal device of uterus,5491
NME.KA.AD,Hysteroscopic replacement of internal device of uterus,5492
NME.LC.AA,Uterine suspension,5493
NME.LC.AB,Laparoscopic uterine suspension,5494
NME.LC.AC,Transvaginal uterosacral ligament suspension,5495
NME.LD.AA,Surgical correction of inverted uterus,5496
NME.LD.AC,Manual repositioning of inverted uterus,5497
NME.MK.AA,Repair of uterus,5498
NME.MK.AB,Laparoscopic repair of uterus,5499
NME.MK.AD,Hysteroscopic repair of uterus,5500
NME.ML.AA,Reconstruction of uterus and surrounding structures,5501
NME.ML.AB,Laparoscopic reconstruction of uterus and surrounding structures,5502
NME.ML.AD,Hysteroscopic reconstruction of uterus and surrounding structures,5503
NME.SH.AC,"Medical induction of labour, per orifice",5504
NME.SH.AF,Intravenous medical induction of labour,5505
NMF,Interventions on cervix uteri,5506
NMF.AD.AC,Cervical biopsy,5507
NMF.AE.AC,Colposcopy,5508
NMF.AH.XH,Cervical papanicolaou smear,5509
NMF.FA.AC,Incision of cervix,5510
NMF.GA.AC,Destruction of lesion or tissue of cervix,5511
NMF.GA.BA,Destruction of lesion or tissue of cervix by radiotherapy,5512
NMF.JB.AA,Drainage of cervix,5513
NMF.JB.AC,Transvaginal needle drainage of cervix,5514
NMF.JD.AC,Removal of internal device or foreign body from cervix,5515
NMF.JI.AC,Local excision of lesion of cervix,5516
NMF.JJ.AA,Partial excision of cervix,5517
NMF.JJ.AC,Transvaginal partial excision of cervix,5518
NMF.JK.AA,Amputation of cervix,5519
NMF.JK.AB,Laparoscopic amputation of cervix,5520
NMF.JK.AC,Transvaginal amputation of cervix,5521
NMF.JL.AA,Radical trachelectomy,5522
NMF.JL.AB,Laparoscopic radical trachelectomy,5523
NMF.JL.AC,Transvaginal radical trachelectomy,5524
NMF.LA.AC,Packing of cervical canal for control of bleeding,5525
NMF.LG.AC,Dilatation of cervical canal,5526
NMF.LH.AC,Dilatation of cervical canal with insertion of device,5527
NMF.LL.AA,Transabdominal cerclage of cervix,5528
NMF.LL.AB,Laparoscopic cerclage of cervix,5529
NMF.LL.AC,Cerclage of internal cervical os,5530
NMF.MK.AA,Repair of fistula of cervix,5531
NMF.MK.AB,Laparoscopic repair of cervix,5532
NMF.MK.AC,Other repair of cervix,5533
NMF.ML.AA,Reconstruction of cervix,5534
NMF.ML.AC,Transvaginal reconstruction of cervix,5535
NMH,Interventions on vagina,5536
NMH.AD.AB,Laparoscopic biopsy of vagina,5537
NMH.AD.AC,Vaginal biopsy,5538
NMH.AD.AD,Culdoscopic biopsy of the vagina,5539
NMH.AE.AC,Vaginoscopy,5540
NMH.AH.XF,Specimen collection from vagina,5541
NMH.BA.BB,Vaginogram,5542
NMH.DK.AC,Tamponade of vagina,5543
NMH.DL.AC,Insertion of internal device of vagina,5544
NMH.FA.AC,Vaginotomy,5545
NMH.FB.AC,Division of vaginal septum,5546
NMH.FC.AC,Release of vagina,5547
NMH.GA.AB,Endoscopic destruction of lesion of vagina,5548
NMH.GA.AC,Destruction of lesion of vagina,5549
NMH.JA.AC,Irrigation of vagina,5550
NMH.JB.AA,Drainage of vagina,5551
NMH.JB.AC,Transvaginal drainage of vagina,5552
NMH.JB.AE,Culdocentesis,5553
NMH.JD.AA,Removal of internal device or foreign body from vagina via abdominal approach,5554
NMH.JD.AC,Removal of internal device or foreign body from vagina,5555
NMH.JI.AA,Local excision of lesion of vagina,5556
NMH.JJ.AA,Partial vaginectomy,5557
NMH.JJ.AC,Hymenectomy,5558
NMH.JK.AA,Total vaginectomy via abdominal approach,5559
NMH.JK.AC,Transvaginal total vaginectomy,5560
NMH.JL.AA,Radical vaginectomy,5561
NMH.KA.AC,Replacement and refitting of vaginal device,5562
NMH.LA.AC,Obliteration of vaginal vault,5563
NMH.LC.AA,Vaginal suspension and fixation,5564
NMH.LC.AB,Laparoscopic vaginal suspension and fixation,5565
NMH.LC.AC,Vaginal suspension and fixation via transvaginal approach,5566
NMH.LG.AC,Dilatation of vagina,5567
NMH.MA.AA,Vaginal construction,5568
NMH.MK.AA,Repair of vagina,5569
NMH.MK.AB,Laparoscopic repair of vagina,5570
NMH.MK.AC,Repair of vagina via transvaginal approach,5571
NMH.ML.AA,Vaginal reconstruction via transabdominal approach,5572
NMH.ML.AB,Laparoscopic vaginal reconstruction,5573
NMH.ML.AC,Other vaginal reconstruction,5574
NMI,Interventions on vulva,5575
NMI.AD.AA,Biopsy of vulva,5576
NMI.AD.AE,Percutaneous biopsy of vulva,5577
NMI.FA.AA,Other incision of vulva,5578
NMI.FC.AA,Release of vulva,5579
NMI.GA.AA,Destruction of vulva,5580
NMI.JB.AA,Drainage of vulva,5581
NMI.JB.AE,Percutaneous drainage of vulva,5582
NMI.JD.AA,Removal of foreign body from vulva with incision,5583
NMI.JD.AH,Removal of internal device or foreign body from vulva without incision,5584
NMI.JG.AA,Debridement of vulva,5585
NMI.JI.AA,Local excision of lesion of vulva,5586
NMI.JJ.AA,Partial vulvectomy,5587
NMI.JK.AA,Total vulvectomy,5588
NMI.JL.AA,Radical vulvectomy,5589
NMI.JN.AA,Amputation of clitoris,5590
NMI.MA.AA,Construction of external female genitalia,5591
NMI.MK.AA,Repair of vulva,5592
NMI.ML.AA,Repair of vulva using graft or other biosynthetic material,5593
NMM,"Interventions on placenta, amnion and cord",5594
NMM.AD.AD,Biopsy of placenta,5595
NMM.AE.AE,Amnioscopy,5596
NMM.AH.AE,Amniocentesis,5597
NMM.AH.XE,"Fluid specimen collection from placenta, amnion or cord",5598
NMM.AH.XH,"Tissue specimen collection from placenta, amnion or cord",5599
NMM.DB.AC,Transcervical amnioinfusion,5600
NMM.DB.AE,Injection or infusion into amnion,5601
NMM.FA.AC,Surgical induction of labour,5602
NMM.GA.AB,Endoscopic destruction of vessels of placenta,5603
NMM.JB.AC,Drainage of amniotic sac to decrease fluid volume via transcervical approach,5604
NMM.JB.AE,Percutaneous drainage of amniotic sac to decrease fluid volume,5605
NMM.JB.ZZ,"Drainage of amniotic sac to decrease fluid volume, not elsewhere classified",5606
NMM.JE.AC,Manual removal of retained placenta,5607
NMM.JH.AF,Procurement of cord blood,5608
NMM.JK.AH,Umbilical cord excision,5609
NMM.LA.AH,Umbilical cord clamping,5610
NMM.LD.AC,Replacement of prolapsed umbilical cord,5611
NMM.SI.AC,Failed forceps or vacuum extraction,5612
NMR,Interventions on fetal or embryonic structure,5613
NMR.AA.ZZ,Assessment of fetal or embryonic structure,5614
NMR.AD.AD,Biopsy of fetal structures,5615
NMR.AE.AB,Transabdominal inspection of fetal structures,5616
NMR.AE.AD,Transcervical inspection of fetal structures,5617
NMR.AI.AC,Internal fetal monitoring,5618
NMR.BA.AC,Transvaginal ultrasound of fetal structure,5619
NMR.BA.BH,Magnetic resonance imaging of fetal structures,5620
NMR.BA.BJ,"Ultrasound of fetal structure, not elsewhere classified",5621
NMR.DB.AE,Injection into fetus or embryonic structure,5622
NMR.DG.AE,Fetal infusion,5623
NMR.GA.AC,Destruction of fetus to facilitate delivery,5624
NMR.JF.AA,Removal of ectopic pregnancy,5625
NMR.JF.AB,Laparoscopic removal of ectopic pregnancy,5626
NMR.LD.AC,Rotation of fetus,5627
NMR.LD.AH,External version of fetus,5628
NMR.LG.AF,Percutaneous dilatation of fetal heart valve,5629
NMR.MK.AB,Endoscopic repair of fetal or embryonic structure,5630
NMR.ML.AB,Endoscopic reconstruction of fetal or embryonic structure,5631
NMS.AA.ZZ,"Assessment of female genital system, not elsewhere classified",5632
NMS.AE.AC,"Gynaecological internal examination, not elsewhere classified",5633
NMS.AE.AH,"Gynaecological external examination, not elsewhere classified",5634
NMS.BA.AC,"Ultrasound of female genital tract, not elsewhere classified, per orifice",5635
NMS.BA.BA,"X-ray of female genital organs, not elsewhere classified",5636
NMS.BA.BJ,"Ultrasound of female genital tract, not elsewhere classified",5637
NMS.JD.AC,"Removal of internal device or foreign body from female genital tract, not elsewhere classified",5638
NT2,Interventions on urinary functions,5639
NT2.AA.ZZ,"Assessment of urinary functions, not elsewhere classified",5640
NT2.AC.ZZ,"Test of urinary functions, not elsewhere classified",5641
NT2.AM.ZZ,"Observation of urinary functions, not elsewhere classified",5642
NT2.PG.ZZ,"Assisting and leading exercise for urinary functions, not elsewhere classified",5643
NT2.PH.ZZ,"Training of urinary functions, not elsewhere classified",5644
NT2.PM.ZZ,"Education about urinary functions, not elsewhere classified",5645
NT2.PN.ZZ,"Advising about urinary functions, not elsewhere classified",5646
NT2.PP.ZZ,"Counselling for urinary functions, not elsewhere classified",5647
NT2.PQ.ZZ,"Psychotherapy for urinary functions, not elsewhere classified",5648
NT2.RB.ZZ,"Practical support with urinary functions, not elsewhere classified",5649
NT2.RC.ZZ,"Emotional support for urinary functions, not elsewhere classified",5650
NTC,Interventions on urinary excretory functions,5651
NTC.AA.ZZ,Assessment of urinary excretory functions,5652
NTC.AB.ZZ,Measurement of urinary excretory functions,5653
NTD,Interventions on urination functions,5654
NTD.AA.ZZ,Assessment of urination functions,5655
